"precio","superficie","habitaciones","ascensor","banos","aire_acond","balcon","terraza","renta","longevidad","educ_sup","presion_mig","hospital","metro","universidad","autobus_interurbano","autobus_local","policia_local","espacio_verdes_sev","lon","lat"
165000,59,2,1,1,0,0,1,"10972",29.917,23.4649123,5.7017544,0.722178258626644,0.797110593315771,0.736936203699616,2.04038406125767,0.775968609328439,0.786272109449747,0.344124287096821,-5.96087,37.374084
139000,32,1,0,1,0,0,0,"16308",22.216,43.768546,5.6463596,0.266614534599724,2.02616345100842,0.108824078298463,2.13156946086732,0.64731359844482,0.520390954960408,1.04558986545681,-5.981201,37.400333
204000,101,3,1,2,0,0,1,"12892",29.6,30.5555556,1.6081871,1.42837628282462,3.25789447143816,3.48177409543154,0.829620878405911,0.448737491674398,1.22456360479777,0.387647276077515,-5.9184713,37.38923
189500,67,2,0,1,0,0,0,"21778",42.199,56.1128527,0.6269592,0.697840108039247,0.263590107677974,0.31656611383611,0.394307772785572,0.052801021003462,0.598422060634173,0.293387644097625,-5.981999,37.37878
309850,95,3,0,2,1,1,0,"15828",34.563,43.8413361,4.5833333,0.333929859908273,0.408766710475913,0.40242970420897,1.27636988840293,0.387359460143769,0.452821638301525,0.471231019209968,-6.003865,37.379704
216000,103,4,0,1,0,0,1,"14172",26.849,42.9787234,6.8085106,0.418618129675097,2.21233515952779,0.230126038405459,2.34377362144587,0.602338210448731,0.323522417106822,1.0710132584084,-5.9807076,37.402206
159900,58,2,0,1,1,0,0,"15415",29.723,40.1055409,6.3324538,0.279921454629785,0.14655821450878,0.330036655282127,1.5714959057247,0.177271467111521,0.197714892837107,0.172408598963418,-6.0064335,37.37719
309990,108,4,1,2,1,1,0,"11554",36.58,25.0755287,0.9090909,0.62005239631486,1.94233175400455,1.37433946542809,2.57938095443809,0.237257720384827,0.759057344413853,0.639006981149366,-5.966912,37.399563
199000,84,3,1,2,1,0,0,"8370",7.581,17.6785714,1.4285714,1.0027305456272,4.72598985123391,4.7793033494788,0.949755038849478,1.97500301889287,1.48124460690674,0.118868795286457,-5.917383,37.4096
398000,122,4,1,2,0,0,0,"15828",34.563,43.8413361,4.5833333,0.196096504611032,0.347873943261828,0.247514558794631,1.43236066614703,0.263533862459534,0.372955763327269,0.402602173902442,-6.0024548,37.37835
240000,70,2,0,1,1,0,1,"14599",22.484,49.5412844,5.5045872,0.303970746419168,2.08227502934769,0.332283689644283,1.84564003450406,0.455479251775092,0.703923449650778,0.627728253779368,-5.985907,37.3996
343900,121,3,1,2,1,1,1,"16220",39.297,43.4146341,2.9268293,0.281151307643148,1.89379109577939,0.205717261916015,1.9473204770258,0.69766756905787,0.692763479119773,0.964015348533488,-5.9821825,37.39877
270000,90,3,0,2,1,0,1,"15042",30.584,41.1650485,9.3385214,0.40379008043271,1.09052059103536,1.04262236629174,1.17634029522461,0.637496904910107,1.15565936515263,0.806850537260349,-5.980523,37.39134
360000,91,3,1,2,1,0,1,"14481",33.737,38.3495146,3.8834951,0.141829008043257,0.520895774348837,0.663199535406897,1.2909324825289,0.534151666228774,0.57384283940275,0.547074617690108,-6.008491,37.380165
468000,130,3,1,2,0,0,0,"17304",30.807,52.617801,3.4031414,0.566424022034408,0.640343173385054,0.494565323514353,1.64365249629173,0.503179934901487,0.593910708127454,0.342205597870194,-5.9998474,37.372444
210000,40,1,0,1,1,0,0,"16054",24.135,49.5192308,7.2115385,0.173785777185531,1.40483433326951,0.761629097699298,1.30239878924783,1.02264966693276,1.15134342624325,0.894482399385088,-5.984296,37.393093
220000,45,1,0,1,1,0,0,"16054",24.135,49.5192308,7.2115385,0.387715774913515,1.36849369969901,0.506302801443406,1.30907028978335,1.13935899274229,1.08004774426971,0.71954944884248,-5.987182,37.393044
220000,70,2,1,2,1,0,1,"14621",18.044,39.6782842,5.7640751,0.748804966617069,2.58944944726939,0.907539564104885,2.17657207973635,0.346669609773088,2.02659577246788,0.170052952506064,-5.9764423,37.354996
450000,165,4,1,2,1,1,1,"17428",47.802,45.526839,1.1928429,0.24549331628838,1.28825009278089,0.820443666827516,1.38965141664242,0.759011094053593,1.29528637912913,1.03216064765262,-5.980549,37.39337
286000,94,3,1,2,1,0,0,"11121",29.95,26.0617761,8.4942085,0.69226267614849,0.828926404186547,0.890102759690523,1.88703499857144,0.720818442190183,0.831169722579013,0.546445534236891,-5.9615273,37.372326
325000,77,2,1,2,1,0,1,"17848",35.197,50.273224,3.0054645,0.280026315200282,0.266181601302399,0.292918770542984,1.3959118902825,0.292894955831036,0.880773428071313,0.803752930787062,-5.969324,37.380444
565000,171,3,1,4,1,0,0,"15008",35.294,40.6557377,8.5245902,0.810627757920878,1.44383929816284,0.286568281920478,1.60408745429687,0.0640632379807988,1.44966557042249,0.288660508397983,-5.9874287,37.367046
365800,95,1,1,2,1,0,0,"16798",28.049,49.2537313,5.952381,0.818059358446699,1.79584887353837,0.767221498226987,0.854479299615266,0.7869343786331,0.573206411208309,0.389477439678621,-5.9987903,37.397736
190000,73,2,0,1,0,0,0,"14159",25.398,44.8837209,7.6744186,0.815495100683133,2.17714435098076,0.44045046568709,1.36641433928824,0.297935669153876,0.0974159843207226,0.163830557475132,-5.995592,37.40158
265000,82,3,1,1,0,0,0,"18342",30.826,48.0916031,2.6717557,0.594627950724695,0.382921574669726,0.625713412356866,1.7704890111538,0.194246046751912,0.486439399827193,0.317827322457165,-5.965573,37.384995
495000,148,4,1,2,0,0,1,"18424",28.56,44.9494949,5.5555556,0.39895583886736,0.143870798972758,0.337524207659628,1.48167176398715,0.296120527116411,0.825416649213964,0.693557236208995,-5.9683285,37.381958
485000,145,4,0,2,0,0,1,"16826",29.487,41.2541254,14.4736842,0.271063136043741,0.695310494532271,0.46565329460117,1.60576364349035,0.496979312686813,0.482941509913878,0.725192389806946,-5.9684415,37.375557
229000,94,3,1,1,0,1,0,"13319",28.158,34.8214286,2.0089286,0.347530085681824,2.00830814686904,0.832676676651926,2.43362673953991,0.738143247473033,0.888631693925356,0.886539929419523,-5.972991,37.40108
115000,71,3,0,1,0,0,0,"9273",24.965,19.4244604,9.6402878,0.424257734992288,1.78378566932113,0.813220026205524,1.7889370200504,0.58676469575732,1.0557992998056,0.244433896351847,-5.970434,37.363724
175000,53,1,0,1,1,0,0,"15349",24.553,41.1255411,4.7619048,0.202311492718863,1.29585775547486,1.13690868767583,0.514138739755584,0.19173496058445,1.41135068712941,0.253403288025729,-6.0083246,37.388206
310000,88,3,0,1,0,1,0,"15735",27.479,46.6076696,5.6047198,0.189014448385289,1.62157987282054,0.648827270323522,1.52979964825699,0.953653698773393,1.10363219605677,0.79893668664074,-5.984996,37.395157
380000,123,3,1,1,0,0,1,"14172",26.849,42.9787234,6.8085106,0.422351453253167,2.1982497554917,0.149189985731307,2.29096061158174,0.532631276896166,0.350979587842176,0.992987402724592,-5.981678,37.40184
170000,120,3,1,2,0,0,0,"10170",36.838,17.8147268,6.8720379,0.550483241700563,0.602288907368698,0.523285121410153,1.70351863996629,0.471987004448925,0.821603002051617,0.127596253531274,-5.951547,37.382626
415000,80,3,1,2,1,0,1,"16019",29.821,46.7592593,5.0925926,0.637381738997202,1.65351098105843,0.715586156692078,0.67259522281196,0.971074295557562,0.75079614257289,0.439864404230699,-5.9996357,37.39622
320000,90,2,0,1,1,0,0,"17297",38.17,51.5815085,6.8292683,0.901613919155409,0.431628556526062,0.513420003931916,0.846581916032131,0.715643054060928,0.429741227424982,0.294680071857582,-5.9928536,37.38577
305000,81,3,0,2,1,1,0,"16054",24.135,49.5192308,7.2115385,0.400032351977686,1.18135403208156,0.692216737441036,1.08929720493514,1.03373825102525,0.922142104933983,0.666274375057239,-5.985292,37.391186
210000,79,3,1,1,0,0,1,"18389",34.665,49.7622821,4.5886076,0.216554082521233,1.58170295723739,0.537563268242859,1.7957355363726,0.779401616387988,0.954200862748207,1.3081498139142,-5.978725,37.396748
280000,74,3,1,1,0,1,0,"18419",33.076,49.5708155,4.5064378,0.369162011051699,0.348772746978539,0.404188202054335,1.28832673619286,0.285953789553756,0.883843203720312,0.707201973486916,-5.9705153,37.38077
260000,88,4,0,2,0,0,1,"13906",30.084,35.2564103,2.5695931,0.417876566655427,2.09973039251035,0.545723113545072,2.39530549988627,0.983532051208551,0.58967397226537,1.13334646782385,-5.9764028,37.401825
92000,57,2,0,1,1,0,0,"5033",17.962,4.1584158,26.9306931,0.434709742351452,0.262150220656096,0.476696681241977,2.27415360771977,0.451943756775142,0.305496646801285,0.0976287828389484,-5.958251,37.383152
240000,73,2,0,1,1,0,0,"18705",32.172,51.2315271,6.6666667,0.350008112917708,1.35652607110503,0.583926383240598,0.470016037328318,0.861062219169256,1.00284580622195,0.562237679749732,-5.9994035,37.393456
75000,67,2,0,1,0,0,0,"7336",26.076,6.5989848,2.5380711,0.68203687950111,3.89762093781898,4.16068009737409,1.39068484050487,0.31500867367297,1.90770883737148,0.279116121834421,-5.909853,37.38723
79000,54,4,0,1,0,0,0,"6124",18.923,6.8807339,20.1372998,0.304410704606947,0.233635834513515,0.345640022420808,2.23638682859207,0.568247738322303,0.436157386220058,0.168884124533625,-5.9575715,37.382103
295000,128,4,0,2,0,0,0,"16445",30.884,37.6470588,11.7647059,0.309814729620225,2.57315737881785,0.160996813177213,1.92792800838723,0.261373089698734,0.506729921891462,0.180062189532262,-5.9907217,37.405033
200000,63,3,0,1,0,0,0,"10792",28.519,26.5536723,3.6619718,0.204844707786383,0.475187710914489,0.650187658218444,1.42648085238773,0.455783751461714,0.523592161652113,0.480312222349553,-6.009291,37.379093
105000,87,3,1,1,0,0,0,"5256",21.447,3.9622642,12.6415094,0.484568134670058,3.36632170130142,1.072961742039,1.83406797973035,0.375910865444002,0.912435923684493,0.182075725214017,-5.9794636,37.41302
63000,48,2,0,1,0,0,0,"6294",19.765,8.1081081,23.0769231,0.222026869700422,0.403449749736195,0.227611852440118,2.07085971271097,0.672098604953386,0.616449886031159,0.201212010071437,-5.95542,37.381367
29000,40,2,0,1,0,0,0,"10119",38.182,18.6842105,3.9577836,0.233471829544643,0.261972461735809,1.13332084822036,1.3759582600685,1.08222694497336,0.357771214590328,0.52654055425787,-5.952312,37.369507
495000,160,5,1,2,0,0,0,"19856",32.626,54.7945205,5.0228311,0.170871601913994,1.04957717349541,0.902462919111503,0.294739503990331,0.592815072157063,1.30816703095075,0.131052014814236,-6.001988,37.38903
225000,103,3,1,2,1,1,1,"15447",7.185,47.5120385,3.0497592,0.888145782425524,3.05091674675901,1.1565931346326,2.91943301985282,0.249712074104596,0.879473403110937,0.0472081925833952,-5.966643,37.33354
348000,59,2,1,1,1,0,0,"16881",36.517,44.8328267,2.435312,0.481001932457885,0.764050070064238,0.848121369795813,0.864399747681528,0.726018880374894,0.863079283515326,0.466863643509029,-6.0054893,37.38352
321000,111,4,0,2,0,1,1,"16019",29.821,46.7592593,5.0925926,0.387037113823754,1.52332546921952,0.750525561571211,0.322913533314504,0.637915870865989,1.11368828358107,0.388954468266191,-6.00259,37.39392
259000,75,2,0,1,1,0,0,"17297",38.17,51.5815085,6.8292683,0.900611950751925,0.222566793431503,0.424422825728724,1.01827050875921,0.416752086143956,0.662726608208646,0.345594618809205,-5.996422,37.382683
479000,156,2,1,2,0,0,1,"18419",33.076,49.5708155,4.5064378,0.404052728151738,0.313801279727999,0.469767204230684,1.31656804238788,0.279498720770227,0.964063472296051,0.697711313368273,-5.970216,37.382236
235000,70,2,0,1,1,1,0,"16973",35.138,49.8422713,3.4700315,0.4810468655473,2.19249683405241,0.202547102392902,2.01232602601705,0.38158400243918,0.528780209926858,0.747577374824624,-5.9846478,37.40084
189000,83,3,1,1,0,0,1,"9300",27.156,18.3098592,6.6901408,0.296704186619677,1.22517726103831,1.49287936604255,1.99683638763517,0.298977506202597,0.568591231604346,0.817788660653924,-5.9676213,37.392796
360000,101,3,1,1,1,1,1,"14726",21.862,48.8023952,8.358209,0.475519999709882,1.87369516084481,0.686596348511038,1.28263690440701,0.611611124008614,0.328982721620027,0.023448109164754,-5.9930534,37.398865
167500,75,2,1,2,0,1,0,"9276",30,18.8596491,8.2969432,0.284192910695555,0.318611988517733,1.06365319276523,1.42537943857489,0.979328575958685,0.368930304949396,0.641484906453861,-5.954208,37.369835
330000,137,3,0,1,1,1,0,"15696",32.512,43.8746439,2.1367521,0.187791357194216,1.36550465753505,1.16304819802055,0.632659237015577,0.223052094143603,1.41969181756564,0.322528150719832,-6.0097947,37.387985
205000,116,4,1,2,0,0,0,"10204",33.844,17.5,4.75,0.395251612279958,1.10470184122489,1.34839672829954,2.39439753227167,0.405825222046615,0.397549090016108,0.472996082026776,-5.9592443,37.391167
74999,95,4,0,2,0,0,1,"8745",22.71,19.9637024,6.884058,0.220749179330105,2.01734427701832,0.63018488474701,1.89378133516206,0.758630083043892,1.36443630369781,0.318166725994468,-5.9729056,37.36074
160000,45,2,0,1,0,0,0,"16445",30.884,37.6470588,11.7647059,0.343687018335682,2.37403321626023,0.395948390010242,1.83702145733547,0.0564197982795983,0.476532506183114,0.292543821128359,-5.989437,37.403072
300000,139,4,1,2,1,0,1,"14412",25.72,41.0619469,2.3049645,0.347673891741071,3.3679490967302,3.47339334728916,1.32607092438124,1.3805621893798,0.195710618734676,0.266601008935347,-5.9241776,37.397873
265000,108,4,0,1,1,0,1,"16308",22.216,43.768546,5.6463596,0.262556704786165,2.05705343780706,0.206292826450603,2.21074449215079,0.704393697360369,0.479236095109359,1.15011585126096,-5.9800735,37.400894
129990,80,3,0,1,1,0,0,"7442",25.882,8.3056478,6.9767442,0.194643857970621,0.298847374834482,0.152413298098341,2.18530753282175,0.967684634808387,0.64902101140572,0.247957651751527,-5.955249,37.37803
160000,65,2,1,2,1,0,0,"10256",8.975,26.1560694,1.5918958,0.382440309681366,3.64174245901034,3.74051013401059,1.58062098362338,1.57555386607764,0.396765075768336,0.337759915254029,-5.9222755,37.39986
215000,82,3,1,2,1,0,1,"10621",27.757,26.4069264,5.8441558,0.357293021266858,3.79983913299159,1.63573426079941,3.7025213110211,0.225839822975721,0.270588949195315,0.333348943827915,-5.968629,37.326164
299000,44,1,1,1,1,0,0,"20182",36.408,57.6862124,1.4263074,0.62569975807782,0.667393711877885,0.850975035028029,0.652700733013366,0.671255267851996,0.803773468004348,0.216633915914432,-5.980525,37.38602
500000,152,4,1,3,1,0,1,"18709",33.729,51.497006,3.003003,0.330041711482822,0.377609745586076,0.259540848870501,1.73226149815239,0.410791037946672,0.330499859869518,0.147888574483947,-6.002206,37.37389
453000,122,4,1,2,1,0,0,"14582",29.88,40,4.75,0.228207144519082,0.756303444450667,1.00757723475333,1.8611569298868,0.201132580631942,0.617941397189647,0.393506336588399,-5.9659967,37.388462
290000,76,2,1,2,1,0,0,"14582",29.88,40,4.75,0.228207144519082,0.756303444450667,1.00757723475333,1.8611569298868,0.201132580631942,0.617941397189647,0.393506336588399,-5.9659967,37.388462
280000,75,2,1,2,1,0,0,"14582",29.88,40,4.75,0.228207144519082,0.756303444450667,1.00757723475333,1.8611569298868,0.201132580631942,0.617941397189647,0.393506336588399,-5.9659967,37.388462
550000,153,4,1,2,1,1,0,"20162",33.462,53.221957,7.1599045,0.339058052045982,1.26194672519392,0.492211457326663,0.515911653919983,0.919029551753257,1.03475016110815,0.462173243462383,-5.998437,37.392822
314900,69,2,0,1,1,0,0,"18747",35.782,45.6692913,6.824147,0.892896433095135,0.27188382634726,0.438761629228918,0.910111576509324,0.557710636922438,0.507145895037595,0.253024369518736,-5.9945855,37.384415
334500,103,2,0,2,0,0,0,"17336",34.963,47.5,1.9677996,0.34365164050713,1.02071115230873,1.25918541775659,2.14882289685756,0.349527304542761,0.458201498964663,0.420225302608397,-5.963668,37.390537
178600,81,2,1,2,0,0,0,"12208",19.806,29.7376093,2.9154519,0.676121651288543,4.09010112397408,4.1616468266649,1.34372960190069,1.79981914147644,0.828629668272679,0.60960391410892,-5.9206953,37.404285
